sampledate,year,ave_air_temp_adjusted
1970-03-14,1970,-3.7
1970-03-15,1970,-6.7
1970-03-16,1970,-2.6
1970-03-17,1970,-0.3
1970-03-18,1970,1.5
1970-03-19,1970,1.2
1970-03-20,1970,1.5
1970-03-21,1970,3.2
1970-03-22,1970,3.6
1970-03-23,1970,1.6
1970-03-24,1970,2.4
1970-03-25,1970,2.4
1970-03-26,1970,2.2
1970-03-27,1970,-1.2
1970-03-28,1970,-6.9
1970-03-29,1970,-3.3
1970-03-30,1970,1.5
1970-03-31,1970,0.7
1970-04-01,1970,1.5
1970-04-02,1970,3.3
1970-04-03,1970,2.2
1970-04-04,1970,2
1970-04-05,1970,5.3
1970-04-06,1970,4.2
1970-04-07,1970,9.1
1970-04-08,1970,13
1970-04-09,1970,8.7
1970-04-10,1970,3.2
1970-04-11,1970,4.2
1970-04-12,1970,5.5
1970-04-13,1970,3.8
1970-04-14,1970,7.9
1970-04-15,1970,9.8
1955-12-03,1955,-0.5
1955-12-04,1955,-4.7
1955-12-05,1955,-11.3
1955-12-06,1955,-7.8
1955-12-07,1955,-2.7
1955-12-08,1955,-6
1955-12-09,1955,-8.9
1955-12-10,1955,-10.3
1955-12-11,1955,-10.4
1955-12-12,1955,-9.8
1955-12-13,1955,-4.2
1955-12-14,1955,-10.5
1955-12-15,1955,-13.5
1955-12-16,1955,-11.2
1955-12-17,1955,-12
1955-12-18,1955,-16.7
1955-12-19,1955,-17.8
1955-12-20,1955,-14.5
1955-12-21,1955,-9.5
1955-12-22,1955,-5.5
1955-12-23,1955,-0.9
1955-12-24,1955,3.8
1955-12-25,1955,-4.5
1955-12-26,1955,-4.1
1955-12-27,1955,-3.8
1955-12-28,1955,-1.7
1955-12-29,1955,-5.9
1955-12-30,1955,-11.9
1955-12-31,1955,-5.9
1956-01-01,1956,-3.6
1956-01-02,1956,1
1956-01-03,1956,-4.4
1956-01-04,1956,-8.2
1956-01-05,1956,-3.4
1956-01-06,1956,-5.7
1956-01-07,1956,-5.3
1956-01-08,1956,-8.5
1956-01-09,1956,-8.7
1956-01-10,1956,-5.1
1956-01-11,1956,-5.4
1956-01-12,1956,-5
1956-01-13,1956,-4.9
1956-01-14,1956,-1.9
1956-01-15,1956,-0.9
1956-01-16,1956,-4.5
1956-01-17,1956,-5.3
1956-01-18,1956,-2.9
1956-01-19,1956,-2.7
1956-01-20,1956,-9.5
1956-01-21,1956,-19.9
1956-01-22,1956,-18.7
1956-01-23,1956,-15.8
1956-01-24,1956,-10.3
1956-01-25,1956,-6.3
1956-01-26,1956,-8.8
1956-01-27,1956,-3.7
1956-01-28,1956,-1
1956-01-29,1956,-7.8
1956-01-30,1956,-10.6
1956-01-31,1956,-12
1956-02-01,1956,-6.6
1956-02-02,1956,-7
1956-02-03,1956,-12.4
1956-02-04,1956,-9.8
1956-02-05,1956,-6.6
1956-02-06,1956,-3.4
1956-02-07,1956,-2
1956-02-08,1956,-0.6
1956-02-09,1956,-2.2
1956-02-10,1956,-2.8
1956-02-11,1956,-3.5
1956-02-12,1956,-2.2
1956-02-13,1956,-1.7
1956-02-14,1956,-4.8
1956-02-15,1956,-8.7
1956-02-16,1956,-5.7
1956-02-17,1956,-2.5
1956-02-18,1956,-8.8
1956-02-19,1956,-5.3
1956-02-20,1956,-9.2
1956-02-21,1956,-11.9
1956-02-22,1956,-11.3
1956-02-23,1956,-8.1
1956-02-24,1956,0.7
1956-02-25,1956,-4.2
1956-02-26,1956,-4.3
1956-02-27,1956,-9.1
1956-02-28,1956,-8.6
1956-02-29,1956,-2.5
1956-03-01,1956,3.2
1956-03-02,1956,2.8
1956-03-03,1956,-0.9
1956-03-04,1956,1.8
1956-03-05,1956,3.5
1956-03-06,1956,0.8
1956-03-07,1956,-5.7
1956-03-08,1956,-8.3
1956-03-09,1956,-3.5
1956-03-10,1956,-2.7
1956-03-11,1956,-5.9
1956-03-12,1956,-9.8
1956-03-13,1956,-6.2
1956-03-14,1956,-5
1956-03-15,1956,-7.2
1956-03-16,1956,-4.1
1956-03-17,1956,-1.2
1956-03-18,1956,-3.3
1956-03-19,1956,-2.8
1956-03-20,1956,-0.4
1956-03-21,1956,0.3
1956-03-22,1956,0.7
1956-03-23,1956,-3.7
1961-02-14,1961,1.8
1961-02-15,1961,1.3
1961-02-16,1961,0.5
1961-02-17,1961,4.9
1961-02-18,1961,-0.2
1961-02-19,1961,-6.7
1961-02-20,1961,-2.5
1961-02-21,1961,1.4
1961-02-22,1961,2.7
1961-02-23,1961,3.9
1961-02-24,1961,-1.8
1961-02-25,1961,-1.4
1961-02-26,1961,1.5
1961-02-27,1961,0.1
1961-02-28,1961,0.1
1961-03-01,1961,1.1
1961-03-02,1961,5.2
1961-03-03,1961,3.1
1961-03-04,1961,1.4
1961-03-05,1961,-1.4
1961-03-06,1961,-0.4
1961-03-07,1961,-1.5
1961-03-08,1961,-1.8
1961-03-09,1961,-1.3
1961-03-10,1961,-3.9
1961-03-11,1961,1.6
1961-03-12,1961,-1.7
1961-03-13,1961,0.9
1961-03-14,1961,1.6
1961-03-15,1961,0.1
1961-03-16,1961,-3.6
1961-03-17,1961,-4.7
1961-03-18,1961,-2.1
1961-03-19,1961,0.5
1961-03-20,1961,0.2
1961-03-21,1961,1.2
1961-03-22,1961,1.4
1961-03-23,1961,2.1
1961-03-24,1961,3.6
1961-03-25,1961,7.2
1961-03-26,1961,11.5
1961-03-27,1961,9
1961-03-28,1961,1.9
1961-03-29,1961,-0.9
1961-03-30,1961,0.8
1961-03-31,1961,2.2
1961-04-01,1961,-2.2
1961-04-02,1961,-0.6
1961-04-03,1961,2.7
1961-04-04,1961,5
1961-04-05,1961,4.4
1961-04-06,1961,1.3
1961-04-07,1961,1.3
1961-04-08,1961,0.3
1961-04-09,1961,0.4
1961-04-10,1961,2
1961-04-11,1961,3.4
1961-04-12,1961,2.7
1961-04-13,1961,4.6
1961-04-14,1961,6
1961-04-15,1961,3.3
1961-04-16,1961,-1.3
1961-04-17,1961,2.1
1961-04-18,1961,6
1961-04-19,1961,8.2
1961-04-20,1961,11.9
1961-04-21,1961,13.8
1961-04-22,1961,13
1961-04-23,1961,7.8
1961-04-24,1961,8.1
1961-04-25,1961,5.1
1961-04-26,1961,10.1
1961-04-27,1961,8.4
1961-04-28,1961,5
1961-04-29,1961,6.4
1961-04-30,1961,9.2
1961-05-01,1961,4.1
1961-05-02,1961,5.7
1961-05-03,1961,8.8
1961-05-04,1961,9.2
1961-05-05,1961,11.5
1961-05-06,1961,13.8
1961-05-07,1961,16.2
1961-05-08,1961,16.4
1961-05-09,1961,9.2
1961-05-10,1961,11.3
1961-05-11,1961,16.9
1961-05-12,1961,20.3
1961-05-14,1961,19.1
1961-05-15,1961,12.7
1961-05-16,1961,9.9
1961-05-17,1961,8.7
1961-05-18,1961,8.9
1961-05-19,1961,11.2
1961-05-20,1961,13.5
1961-05-21,1961,12.8
1961-05-22,1961,10.5
1961-05-23,1961,13
1961-05-24,1961,16.6
1961-05-25,1961,10.6
1961-05-26,1961,6.8
1961-05-27,1961,13.3
1961-05-28,1961,16.4
1961-05-29,1961,14
1961-05-30,1961,15.6
1961-05-31,1961,19
1961-06-01,1961,21.2
1961-06-02,1961,20
1961-06-03,1961,15.4
1961-06-04,1961,19.3
1961-06-05,1961,20.8
1961-06-06,1961,17.7
1961-06-07,1961,18.9
1961-06-08,1961,20.8
1961-06-09,1961,20.6
1961-06-10,1961,23.1
1961-06-11,1961,23.4
1961-06-12,1961,26.1
1961-06-13,1961,21.1
1961-06-14,1961,15.4
1966-01-17,1966,-17.7
1966-01-18,1966,-15.3
1966-01-19,1966,-15.9
1966-01-20,1966,-9.1
1966-01-21,1966,-6.5
1966-01-22,1966,-9
1966-01-23,1966,-18.9
1966-01-24,1966,-19.5
1966-01-25,1966,-15.8
1966-01-26,1966,-12.3
1966-01-27,1966,-21.3
1966-01-28,1966,-25.1
1966-01-29,1966,-26.2
1966-01-30,1966,-20.1
1966-01-31,1966,-14.7
1966-02-01,1966,-10.5
1966-02-02,1966,-5.2
1966-02-03,1966,-5.6
1966-02-04,1966,-13.2
1966-02-05,1966,-9.6
1966-02-06,1966,-5.1
1966-02-07,1966,-1.2
1966-02-08,1966,4.2
1966-02-09,1966,7.4
1966-02-10,1966,2.6
1966-02-11,1966,-0.3
1966-02-12,1966,1.3
1966-02-13,1966,-2.6
1966-02-14,1966,-6.5
1966-02-15,1966,-2.2
1966-02-16,1966,-7.7
1966-02-17,1966,-12.4
1966-02-18,1966,-15.7
1966-02-19,1966,-18.9
1966-02-20,1966,-18.4
1966-02-21,1966,-13.5
1966-02-22,1966,-8.3
1966-02-23,1966,-3.5
1966-02-24,1966,-1
1966-02-25,1966,-2.8
1966-02-26,1966,-3.4
1966-02-27,1966,-0.1
1966-02-28,1966,1.3
1966-03-01,1966,2.7
1966-03-02,1966,5.4
1966-03-03,1966,9.2
1966-03-04,1966,-2.3
1966-03-05,1966,-5.5
1966-03-06,1966,-6.2
1966-03-07,1966,-4.7
1966-03-08,1966,-0.6
1966-03-09,1966,4.6
1966-03-10,1966,5.5
1966-03-11,1966,8.1
1966-03-12,1966,5.4
1966-03-13,1966,2.8
1966-03-14,1966,3.9
1966-03-15,1966,3.4
1966-03-16,1966,6.8
1966-03-17,1966,14.6
1966-03-18,1966,6.1
1966-03-19,1966,-0.3
1966-03-20,1966,3.5
1966-03-21,1966,7.6
1966-03-22,1966,3.3
1966-03-23,1966,0.1
1966-03-24,1966,-8.7
1966-03-25,1966,-6.4
1966-03-26,1966,-4.8
1966-03-27,1966,-3.2
1966-03-28,1966,-0.7
1966-03-29,1966,3.3
1966-03-30,1966,2.4
1966-03-31,1966,4.2
1966-04-01,1966,4.1
1966-04-02,1966,4
1966-04-03,1966,2
1966-04-04,1966,1.3
1966-04-05,1966,1.5
1966-04-06,1966,1.3
1966-04-07,1966,2
1966-04-08,1966,1.8
1966-04-09,1966,2
1966-04-10,1966,2.4
1966-04-11,1966,3.7
1966-04-12,1966,3.9
1966-04-13,1966,4.6
1966-04-14,1966,6.1
1966-04-15,1966,7.6
1966-04-16,1966,7.6
1966-04-17,1966,7.9
1966-04-18,1966,11.4
1966-04-19,1966,14.4
1966-04-20,1966,6.5
1966-04-21,1966,4.9
1966-04-22,1966,7.4
1966-04-23,1966,8.4
1966-04-24,1966,13.6
1966-04-25,1966,12.7
1966-04-26,1966,3
1966-04-27,1966,1.7
1966-04-28,1966,6
1966-04-29,1966,6.2
1966-04-30,1966,6.5
1966-05-01,1966,3.4
1966-05-02,1966,6.3
1966-05-03,1966,6.4
1966-05-04,1966,8.7
1966-05-05,1966,19.4
1966-05-06,1966,13.5
1966-05-07,1966,8.2
1966-05-08,1966,4.9
1966-05-09,1966,0.4
1966-05-10,1966,4.8
1966-05-11,1966,1.7
1951-01-05,1951,-7.5
1951-01-06,1951,-12.9
1951-01-07,1951,-20.3
1951-01-08,1951,-16.6
1951-01-09,1951,-7.4
1951-01-10,1951,-7.6
1951-01-11,1951,-10.5
1951-01-12,1951,-10.9
1951-01-13,1951,-1.5
1951-01-14,1951,-2
1951-01-15,1951,-4.6
1951-01-16,1951,-3.9
1951-01-17,1951,-1.6
1951-01-18,1951,-0.3
1951-01-19,1951,-1.9
1951-01-20,1951,-5.2
1951-01-21,1951,-15.4
1951-01-22,1951,-9.8
1951-01-23,1951,-5.3
1951-01-24,1951,-12.9
1951-01-25,1951,-12.1
1951-01-26,1951,-14.3
1951-01-27,1951,-12.2
1951-01-28,1951,-16.6
1951-01-29,1951,-27.1
1951-01-30,1951,-27.7
1951-01-31,1951,-19
1951-02-01,1951,-21.9
1951-02-02,1951,-21.2
1951-02-03,1951,-9.6
1951-02-04,1951,-6.3
1951-02-05,1951,-10.6
1951-02-06,1951,-4.2
1951-02-07,1951,-20
1951-02-08,1951,-22.5
1951-02-09,1951,-20.9
1951-02-10,1951,-6.7
1951-02-11,1951,2.3
1951-02-12,1951,-3.7
1951-02-13,1951,-12.3
1951-02-14,1951,-16.5
1951-02-15,1951,-11
1951-02-16,1951,-0.7
1951-02-17,1951,0.4
1951-02-18,1951,1.6
1951-02-19,1951,1.1
1951-02-20,1951,0.1
1951-02-21,1951,-1.1
1951-02-22,1951,-3.3
1951-02-23,1951,-3.6
1951-02-24,1951,1.4
1951-02-25,1951,3.2
1951-02-26,1951,3.6
1951-02-27,1951,-0.3
1951-02-28,1951,-3.3
1951-03-01,1951,-3.7
1951-03-02,1951,-5.4
1951-03-03,1951,-1.3
1951-03-04,1951,-5.7
1951-03-05,1951,2.2
1951-03-06,1951,5.4
1951-03-07,1951,-2.5
1951-03-08,1951,-5.6
1951-03-09,1951,-9.4
1951-03-10,1951,-2.8
1951-03-11,1951,-2.5
1951-03-12,1951,-3.7
1951-03-13,1951,-1.6
1951-03-14,1951,0.1
1951-03-15,1951,-2.2
1951-03-16,1951,-3.5
1951-03-17,1951,-1.6
1951-03-18,1951,-2.3
1951-03-19,1951,-9.4
1951-03-20,1951,-10.8
1951-03-21,1951,-9.6
1951-03-22,1951,-0.6
1951-03-23,1951,-2.8
1951-03-24,1951,-5.8
1951-03-25,1951,-2.5
1951-03-26,1951,1.6
1951-03-27,1951,6.1
1951-03-28,1951,6.9
1951-03-29,1951,2.9
1951-03-30,1951,0.1
1951-03-31,1951,-0.2
1951-04-01,1951,0.3
1951-04-02,1951,0.5
1951-04-03,1951,3.1
1951-04-04,1951,5.3
1951-04-05,1951,6.4
1951-04-06,1951,6.1
1951-04-07,1951,6.2
1951-04-08,1951,4.1
1951-04-09,1951,6.1
1951-04-10,1951,6.7
1951-04-11,1951,6.3
1951-04-12,1951,3.7
1951-04-13,1951,1.6
1951-04-14,1951,4.7
1951-04-15,1951,0.2
1951-04-16,1951,-0.7
1951-04-17,1951,3.1
1951-04-18,1951,5.6
1951-04-19,1951,4.1
1951-04-20,1951,5
1951-04-21,1951,5.5
1951-04-22,1951,3.6
1951-04-23,1951,6.5
1951-04-24,1951,6.5
1951-04-25,1951,5.5
1951-04-26,1951,7.6
1951-04-27,1951,13.3
1956-03-24,1956,-6.6
1956-03-25,1956,1.7
1956-03-26,1956,5.2
1956-03-27,1956,0.7
1956-03-28,1956,1.1
1956-03-29,1956,-2.2
1956-03-30,1956,-1.4
1956-03-31,1956,0.4
1956-04-01,1956,6.9
1956-04-02,1956,14.7
1956-04-03,1956,15.4
1956-04-04,1956,6.1
1956-04-05,1956,10.5
1956-04-06,1956,11.4
1956-04-07,1956,-1.1
1956-04-08,1956,0.8
1956-04-09,1956,3.6
1956-04-10,1956,3.9
1956-04-11,1956,7.1
1956-04-12,1956,6
1956-04-13,1956,6.6
1956-04-14,1956,11.7
1956-04-15,1956,3.9
1956-04-16,1956,2.7
1956-04-17,1956,2.6
1956-04-18,1956,5.8
1956-04-19,1956,3.7
1956-04-20,1956,5.5
1956-04-21,1956,9.8
1956-04-22,1956,2.5
1956-04-23,1956,1.8
1956-04-24,1956,3.4
1956-04-25,1956,4.1
1956-04-26,1956,6.6
1956-04-27,1956,11.1
1956-04-28,1956,1
1956-04-29,1956,-0.4
1956-04-30,1956,4.3
1956-05-01,1956,6.9
1956-05-02,1956,8.2
1956-05-03,1956,4.3
1956-05-04,1956,7.8
1956-05-05,1956,6.7
1956-05-06,1956,6.9
1956-05-07,1956,6.6
1956-05-08,1956,8.9
1956-05-09,1956,13.8
1956-05-10,1956,7.3
1956-05-11,1956,20.2
1956-05-12,1956,19.6
1956-05-13,1956,20.3
1956-05-14,1956,13.9
1956-05-15,1956,12.2
1956-05-16,1956,6.2
1956-05-17,1956,11.2
1956-05-18,1956,14.4
1956-05-19,1956,12.1
1956-05-20,1956,13.1
1956-05-21,1956,19.1
1956-05-22,1956,21
1956-05-23,1956,10
1956-05-24,1956,10.2
1956-05-25,1956,15.6
1956-05-26,1956,16.8
1956-05-27,1956,17.3
1956-05-28,1956,15.1
1956-05-29,1956,19.6
1956-05-30,1956,21.8
1956-05-31,1956,14.1
1956-06-01,1956,10.8
1956-06-02,1956,11.5
1956-06-03,1956,14.4
1956-06-04,1956,18.9
1956-06-05,1956,17.7
1956-06-06,1956,19.4
1956-06-07,1956,18.3
1956-06-08,1956,21.3
1956-06-09,1956,22.9
1956-06-10,1956,24.6
1956-06-11,1956,25.1
1956-06-12,1956,25.7
1956-06-14,1956,25.2
1956-06-15,1956,22.9
1956-06-16,1956,21.5
1956-06-17,1956,22.1
1956-06-18,1956,20.8
1956-06-19,1956,22.9
1956-06-20,1956,26
1956-06-21,1956,24.3
1956-06-22,1956,22.6
1956-06-23,1956,24.8
1956-06-24,1956,22.8
1956-06-25,1956,16.9
1956-06-26,1956,19.3
1956-06-27,1956,19.4
1956-06-28,1956,16.9
1956-06-29,1956,20.9
1956-06-30,1956,24.5
1956-07-01,1956,23.6
1956-07-02,1956,22.1
1956-07-03,1956,18.8
1956-07-04,1956,14.6
1956-07-05,1956,18.2
1956-07-06,1956,22.6
1956-07-07,1956,20.9
1956-07-09,1956,16.4
1956-07-10,1956,19.8
1956-07-11,1956,22.5
1956-07-12,1956,23.1
1956-07-13,1956,20.9
1956-07-14,1956,19.4
1956-07-15,1956,22.8
1956-07-16,1956,21.9
1956-07-17,1956,17.8
1956-07-18,1956,18.5
1956-07-19,1956,16.9
1956-07-20,1956,16.5
1956-07-21,1956,17.3
1956-07-22,1956,18
1956-07-23,1956,20.2
1961-06-15,1961,12.9
1961-06-16,1961,16
1961-06-17,1961,17.9
1961-06-19,1961,18.4
1961-06-20,1961,15.3
1961-06-21,1961,18.6
1961-06-22,1961,17.9
1961-06-23,1961,15.3
1961-06-24,1961,14.1
1961-06-25,1961,16.5
1961-06-26,1961,19.2
1961-06-27,1961,23.7
1961-06-28,1961,25.8
1961-06-29,1961,27
1961-06-30,1961,26.6
1961-07-01,1961,24.8
1961-07-02,1961,22.8
1961-07-03,1961,19.8
1961-07-04,1961,15
1961-07-05,1961,18.5
1961-07-06,1961,20.5
1961-07-07,1961,18.9
1961-07-08,1961,16.8
1961-07-09,1961,19.6
1961-07-10,1961,21.8
1961-07-11,1961,21.8
1961-07-12,1961,22.8
1961-07-13,1961,20.5
1961-07-14,1961,21.5
1961-07-15,1961,19
1961-07-16,1961,19.6
1961-07-17,1961,22.1
1961-07-18,1961,23
1961-07-19,1961,23.4
1961-07-20,1961,21.9
1961-07-21,1961,20.1
1961-07-22,1961,21.9
1961-07-23,1961,20.4
1961-07-25,1961,22.2
1961-07-26,1961,23.4
1961-07-27,1961,23.7
1961-07-28,1961,23.2
1961-07-29,1961,24.6
1961-07-30,1961,25
1961-07-31,1961,21.9
1961-08-01,1961,20.4
1961-08-02,1961,21.8
1961-08-03,1961,22.7
1961-08-04,1961,23.2
1961-08-05,1961,20.3
1961-08-06,1961,17.7
1961-08-07,1961,20.8
1961-08-08,1961,23.2
1961-08-09,1961,23.7
1961-08-10,1961,24.3
1961-08-11,1961,22.1
1961-08-12,1961,18.9
1961-08-13,1961,20.2
1961-08-14,1961,22.6
1961-08-15,1961,23.9
1961-08-16,1961,20.6
1961-08-17,1961,21.4
1961-08-18,1961,23.8
1961-08-19,1961,18.4
1961-08-20,1961,16.4
1961-08-21,1961,16.8
1961-08-22,1961,17.2
1961-08-23,1961,16.4
1961-08-24,1961,17
1961-08-25,1961,20.6
1961-08-26,1961,22.1
1961-08-27,1961,21
1961-08-28,1961,22.8
1961-08-30,1961,25.6
1961-08-31,1961,23.8
1961-09-01,1961,25.3
1961-09-02,1961,24.8
1961-09-03,1961,22.9
1961-09-04,1961,18.2
1961-09-05,1961,20.7
1961-09-06,1961,21
1961-09-07,1961,23.8
1961-09-08,1961,23.4
1961-09-09,1961,24.8
1961-09-10,1961,26.2
1961-09-11,1961,22.4
1961-09-12,1961,15.4
1961-09-13,1961,17.5
1961-09-14,1961,11.5
1961-09-15,1961,12.8
1961-09-16,1961,14.5
1961-09-17,1961,14.8
1961-09-18,1961,16.2
1961-09-19,1961,15.7
1961-09-21,1961,19.9
1961-09-22,1961,17.7
1961-09-23,1961,9.4
1961-09-24,1961,10
1961-09-25,1961,10.4
1961-09-26,1961,10.5
1961-09-27,1961,12.2
1961-09-28,1961,5.9
1961-09-29,1961,9.8
1961-09-30,1961,14.5
1961-10-01,1961,3.5
1961-10-02,1961,4.2
1961-10-03,1961,7.3
1961-10-04,1961,10.1
1961-10-05,1961,15.7
1961-10-06,1961,16.2
1961-10-07,1961,15.7
1961-10-08,1961,15.8
1961-10-09,1961,18.2
1961-10-10,1961,17.9
1961-10-11,1961,18.2
1961-10-12,1961,16.1
1961-10-13,1961,11.8
1961-10-14,1961,6.5
1961-10-15,1961,12.8
1961-10-16,1961,12.3
1961-10-17,1961,17
1966-05-12,1966,4.1
1966-05-13,1966,2.9
1966-05-14,1966,7.8
1966-05-15,1966,10
1966-05-16,1966,15.8
1966-05-17,1966,14.3
1966-05-18,1966,15.2
1966-05-19,1966,13.2
1966-05-20,1966,14.3
1966-05-21,1966,15.3
1966-05-22,1966,18.1
1966-05-23,1966,17
1966-05-24,1966,15.6
1966-05-25,1966,17.9
1966-05-26,1966,20.8
1966-05-27,1966,20.7
1966-05-28,1966,11.7
1966-05-29,1966,9.4
1966-05-31,1966,12
1966-06-01,1966,13.2
1966-06-02,1966,17
1966-06-03,1966,21.3
1966-06-04,1966,22.4
1966-06-05,1966,23.3
1966-06-06,1966,20.8
1966-06-07,1966,16.9
1966-06-08,1966,15.5
1966-06-09,1966,9.4
1966-06-10,1966,12.5
1966-06-11,1966,15.4
1966-06-12,1966,19.7
1966-06-13,1966,20.6
1966-06-14,1966,15.9
1966-06-15,1966,13.6
1966-06-16,1966,16.7
1966-06-17,1966,17.6
1966-06-18,1966,18.8
1966-06-19,1966,20.5
1966-06-20,1966,22.6
1966-06-21,1966,24.6
1966-06-22,1966,23.5
1966-06-23,1966,24.1
1966-06-24,1966,25.7
1966-06-25,1966,27.2
1966-06-26,1966,23.1
1966-06-27,1966,22.6
1966-06-28,1966,22.6
1966-06-29,1966,25.5
1966-06-30,1966,26.1
1966-07-01,1966,25.1
1966-07-03,1966,27.2
1966-07-04,1966,22.3
1966-07-05,1966,22.5
1966-07-06,1966,23.3
1966-07-07,1966,21.2
1966-07-08,1966,22.1
1966-07-09,1966,24
1966-07-10,1966,26.9
1966-07-11,1966,26.5
1966-07-12,1966,25.9
1966-07-13,1966,22.4
1966-07-14,1966,17.6
1966-07-15,1966,17.9
1966-07-16,1966,19.1
1966-07-17,1966,22
1966-07-18,1966,25.6
1966-07-19,1966,20.2
1966-07-20,1966,16
1966-07-21,1966,17.2
1966-07-22,1966,20.1
1966-07-23,1966,21.8
1966-07-24,1966,23.1
1966-07-25,1966,25.9
1966-07-26,1966,23.5
1966-07-27,1966,24.8
1966-07-28,1966,22.1
1966-07-29,1966,19.2
1966-07-30,1966,19.2
1966-07-31,1966,21.2
1966-08-01,1966,20.8
1966-08-02,1966,17.8
1966-08-03,1966,17.6
1966-08-05,1966,20.4
1966-08-06,1966,21.7
1966-08-07,1966,21.3
1966-08-08,1966,18.5
1966-08-09,1966,18.3
1966-08-10,1966,17.3
1966-08-11,1966,15.7
1966-08-12,1966,16.5
1966-08-13,1966,19.5
1966-08-14,1966,20.2
1966-08-15,1966,19.2
1966-08-16,1966,19.2
1966-08-17,1966,24.4
1966-08-18,1966,20.3
1966-08-19,1966,16.8
1966-08-20,1966,18
1966-08-21,1966,19.5
1966-08-22,1966,15.5
1966-08-23,1966,14
1966-08-24,1966,15.1
1966-08-25,1966,18.5
1966-08-26,1966,19.6
1966-08-27,1966,21
1966-08-28,1966,21.9
1966-08-29,1966,23.2
1966-08-30,1966,21.7
1966-08-31,1966,22.2
1966-09-01,1966,22.3
1966-09-02,1966,21.5
1966-09-03,1966,21.5
1966-09-04,1966,17.8
1966-09-05,1966,14.4
1966-09-06,1966,14.2
1966-09-07,1966,14.5
1966-09-08,1966,15
1966-09-09,1966,15.8
1966-09-10,1966,16.1
1966-09-12,1966,18.2
1966-09-13,1966,19.4
1951-04-28,1951,18
1951-04-29,1951,16.8
1951-04-30,1951,15.9
1951-05-01,1951,20.2
1951-05-02,1951,20.1
1951-05-03,1951,16.6
1951-05-04,1951,9.1
1951-05-05,1951,7.3
1951-05-06,1951,7.8
1951-05-07,1951,12.8
1951-05-08,1951,16.1
1951-05-09,1951,12
1951-05-10,1951,5.7
1951-05-11,1951,10.3
1951-05-12,1951,13.1
1951-05-13,1951,12.4
1951-05-14,1951,17.7
1951-05-15,1951,21.4
1951-05-16,1951,21.7
1951-05-17,1951,12.3
1951-05-18,1951,19.1
1951-05-19,1951,20.9
1951-05-20,1951,20
1951-05-21,1951,18.3
1951-05-22,1951,12.3
1951-05-23,1951,14
1951-05-24,1951,18
1951-05-26,1951,13
1951-05-27,1951,10.7
1951-05-28,1951,15.4
1951-05-29,1951,17.2
1951-05-30,1951,20.1
1951-05-31,1951,17.4
1951-06-01,1951,16.3
1951-06-02,1951,15.9
1951-06-03,1951,15
1951-06-04,1951,8.4
1951-06-05,1951,11.5
1951-06-06,1951,14.1
1951-06-07,1951,14.3
1951-06-08,1951,14.9
1951-06-09,1951,17.5
1951-06-10,1951,17.5
1951-06-11,1951,17.6
1951-06-12,1951,18.1
1951-06-13,1951,16.1
1951-06-14,1951,17.5
1951-06-15,1951,17.6
1951-06-16,1951,19.2
1951-06-17,1951,21.5
1951-06-18,1951,20.7
1951-06-19,1951,21.2
1951-06-20,1951,19.1
1951-06-21,1951,14.7
1951-06-22,1951,14.8
1951-06-23,1951,18
1951-06-24,1951,19.1
1951-06-25,1951,16.9
1951-06-26,1951,19.5
1951-06-27,1951,17.1
1951-06-28,1951,17.2
1951-06-29,1951,17.7
1951-06-30,1951,18.5
1951-07-01,1951,17.6
1951-07-02,1951,18.6
1951-07-04,1951,15.5
1951-07-05,1951,17
1951-07-06,1951,18.6
1951-07-07,1951,21.3
1951-07-08,1951,18
1951-07-09,1951,20.6
1951-07-10,1951,18.5
1951-07-11,1951,14.5
1951-07-12,1951,18.1
1951-07-13,1951,19.9
1951-07-14,1951,21.8
1951-07-15,1951,24
1951-07-16,1951,20.8
1951-07-17,1951,18.3
1951-07-18,1951,21.6
1951-07-19,1951,17.6
1951-07-20,1951,18.6
1951-07-21,1951,22.9
1951-07-22,1951,21.1
1951-07-23,1951,23.2
1951-07-24,1951,24.7
1951-07-25,1951,23.6
1951-07-26,1951,25.4
1951-07-27,1951,24.1
1951-07-28,1951,21
1951-07-29,1951,21.6
1951-07-30,1951,22.1
1951-07-31,1951,23.2
1951-08-01,1951,22.3
1951-08-02,1951,22.4
1951-08-03,1951,18.2
1951-08-05,1951,14.6
1951-08-06,1951,16.6
1951-08-07,1951,18.3
1951-08-08,1951,20.4
1951-08-09,1951,18.2
1951-08-10,1951,18.8
1951-08-11,1951,20.1
1951-08-12,1951,16.5
1951-08-13,1951,14.9
1951-08-14,1951,14.9
1951-08-15,1951,15.7
1951-08-16,1951,16.8
1951-08-17,1951,17.5
1951-08-18,1951,15.3
1951-08-19,1951,14.7
1951-08-20,1951,15.7
1951-08-21,1951,16.3
1951-08-22,1951,14.9
1951-08-23,1951,16.1
1951-08-24,1951,15.5
1951-08-25,1951,16.9
1951-08-26,1951,19.6
1951-08-27,1951,19.6
1951-08-28,1951,21.5
1951-08-29,1951,22.2
1956-07-24,1956,21.7
1956-07-25,1956,22.9
1956-07-26,1956,22.5
1956-07-27,1956,22.4
1956-07-28,1956,19
1956-07-29,1956,16.6
1956-07-30,1956,16
1956-07-31,1956,16.5
1956-08-01,1956,17.8
1956-08-02,1956,19.2
1956-08-03,1956,19.4
1956-08-04,1956,26.6
1956-08-05,1956,21.9
1956-08-06,1956,21.3
1956-08-07,1956,21.8
